invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,day_name,month_name,year,shift
1874,WALM004,Austin,Fashion accessories,70.0,1.0,2022-04-11,20:02:00,Ewallet,8.0,0.48,70.0,Monday,April,2022,Evening
1875,WALM100,Canyon,Home and lifestyle,43.0,3.0,2022-10-19,8:11:00,Ewallet,9.0,0.18,129.0,Wednesday,October,2022,Morning
1876,WALM005,Fort Worth,Fashion accessories,37.0,3.0,2023-08-26,19:21:00,Ewallet,7.0,0.48,111.0,Saturday,August,2023,Evening
1877,WALM020,Killeen,Home and lifestyle,43.0,1.0,2023-12-16,10:50:00,Ewallet,4.0,0.48,43.0,Saturday,December,2023,Morning
1878,WALM030,Richardson,Fashion accessories,52.0,2.0,2020-12-18,19:34:00,Ewallet,8.0,0.48,104.0,Friday,December,2020,Evening
1879,WALM042,Bryan,Home and lifestyle,78.0,2.0,2020-11-16,13:57:00,Ewallet,6.0,0.48,156.0,Monday,November,2020,Afternoon
1880,WALM090,Brownwood,Fashion accessories,32.0,2.0,2022-07-14,6:32:00,Ewallet,6.0,0.33,64.0,Thursday,July,2022,Morning
1881,WALM002,Dallas,Home and lifestyle,27.0,3.0,2023-11-06,14:37:00,Ewallet,6.0,0.36,81.0,Monday,November,2023,Afternoon
1882,WALM027,Abilene,Fashion accessories,26.0,2.0,2021-05-07,14:02:00,Ewallet,5.0,0.48,52.0,Friday,May,2021,Afternoon
1883,WALM028,Odessa,Home and lifestyle,54.0,2.0,2022-03-18,21:01:00,Ewallet,9.0,0.48,108.0,Friday,March,2022,Evening
1884,WALM043,Baytown,Fashion accessories,84.0,2.0,2020-02-07,18:13:00,Ewallet,5.0,0.48,168.0,Friday,February,2020,Evening
1885,WALM022,Mesquite,Home and lifestyle,31.0,3.0,2020-09-01,17:22:00,Ewallet,5.0,0.48,93.0,Tuesday,September,2020,Evening
1886,WALM096,Eagle Pass,Fashion accessories,31.0,3.0,2022-09-17,11:16:00,Ewallet,8.0,0.18,93.0,Saturday,September,2022,Morning
1887,WALM040,Edinburg,Home and lifestyle,80.0,3.0,2021-09-16,11:19:00,Ewallet,5.0,0.48,240.0,Thursday,September,2021,Morning
1888,WALM097,Alice,Fashion accessories,33.0,2.0,2020-09-18,22:10:00,Ewallet,9.0,0.18,66.0,Friday,September,2020,Evening
1889,WALM040,Edinburg,Home and lifestyle,21.0,2.0,2023-08-17,15:38:00,Ewallet,8.0,0.48,42.0,Thursday,August,2023,Afternoon
1890,WALM018,Frisco,Fashion accessories,45.0,3.0,2022-03-28,9:25:00,Ewallet,4.0,0.48,135.0,Monday,March,2022,Morning
1891,WALM097,Alice,Home and lifestyle,60.0,1.0,2021-04-20,20:19:00,Ewallet,6.0,0.18,60.0,Tuesday,April,2021,Evening
1892,WALM022,Mesquite,Fashion accessories,24.0,1.0,2022-12-28,7:05:00,Ewallet,6.0,0.48,24.0,Wednesday,December,2022,Morning
1924,WALM077,Coppell,Fashion accessories,72.0,3.0,2023-08-29,16:13:00,Ewallet,8.0,0.33,216.0,Tuesday,August,2023,Afternoon
1925,WALM037,League City,Home and lifestyle,71.0,2.0,2021-03-14,8:00:00,Ewallet,9.0,0.48,142.0,Sunday,March,2021,Morning
1926,WALM081,Friendswood,Fashion accessories,69.0,3.0,2020-03-27,14:56:00,Ewallet,8.0,0.33,207.0,Friday,March,2020,Afternoon
1927,WALM028,Odessa,Home and lifestyle,49.0,3.0,2022-10-13,6:07:00,Ewallet,4.0,0.48,147.0,Thursday,October,2022,Morning
1928,WALM033,Pearland,Fashion accessories,25.0,1.0,2021-10-26,6:49:00,Ewallet,9.0,0.48,25.0,Tuesday,October,2021,Morning
1929,WALM039,Longview,Home and lifestyle,41.0,1.0,2021-03-03,9:07:00,Ewallet,4.0,0.48,41.0,Wednesday,March,2021,Morning
1930,WALM033,Pearland,Fashion accessories,68.0,3.0,2022-09-19,9:19:00,Ewallet,5.0,0.48,204.0,Monday,September,2022,Morning
1931,WALM088,Cleburne,Home and lifestyle,39.0,1.0,2023-02-15,21:04:00,Ewallet,6.0,0.33,39.0,Wednesday,February,2023,Evening
1932,WALM020,Killeen,Fashion accessories,63.0,3.0,2022-11-29,16:09:00,Ewallet,6.0,0.48,189.0,Tuesday,November,2022,Afternoon
1933,WALM085,Kerrville,Home and lifestyle,75.0,1.0,2023-05-28,20:11:00,Ewallet,6.0,0.33,75.0,Sunday,May,2023,Evening
1934,WALM005,Fort Worth,Fashion accessories,57.0,3.0,2023-08-09,12:03:00,Ewallet,8.0,0.48,171.0,Wednesday,August,2023,Afternoon
1935,WALM004,Austin,Home and lifestyle,62.0,2.0,2023-10-26,7:52:00,Ewallet,5.0,0.48,124.0,Thursday,October,2023,Morning
1936,WALM072,Lancaster,Fashion accessories,19.0,2.0,2023-01-12,10:38:00,Ewallet,6.0,0.33,38.0,Thursday,January,2023,Morning
1937,WALM020,Killeen,Home and lifestyle,63.0,3.0,2021-07-30,18:46:00,Ewallet,8.0,0.48,189.0,Friday,July,2021,Evening
1938,WALM063,Georgetown,Fashion accessories,36.0,3.0,2023-02-25,6:51:00,Ewallet,5.0,0.33,108.0,Saturday,February,2023,Morning
1939,WALM024,Carrollton,Home and lifestyle,55.0,3.0,2022-09-18,7:30:00,Ewallet,7.0,0.48,165.0,Sunday,September,2022,Morning
1940,WALM009,Plano,Fashion accessories,48.0,3.0,2022-08-20,16:04:00,Ewallet,8.0,0.48,144.0,Saturday,August,2022,Afternoon
1941,WALM078,Del Rio,Home and lifestyle,74.0,3.0,2021-03-18,17:32:00,Ewallet,5.0,0.33,222.0,Thursday,March,2021,Evening
1942,WALM005,Fort Worth,Fashion accessories,45.0,1.0,2020-07-20,19:40:00,Ewallet,6.0,0.48,45.0,Monday,July,2020,Evening
1943,WALM030,Richardson,Home and lifestyle,72.0,1.0,2023-01-25,21:14:00,Ewallet,7.0,0.48,72.0,Wednesday,January,2023,Evening
1944,WALM012,Garland,Fashion accessories,65.0,3.0,2020-07-09,21:01:00,Ewallet,6.0,0.48,195.0,Thursday,July,2020,Evening
1945,WALM057,Euless,Home and lifestyle,34.0,1.0,2021-07-30,8:25:00,Ewallet,6.0,0.33,34.0,Friday,July,2021,Morning
1946,WALM036,Allen,Fashion accessories,40.0,2.0,2021-12-04,23:00:00,Ewallet,8.0,0.48,80.0,Saturday,December,2021,Evening
1947,WALM033,Pearland,Home and lifestyle,24.0,1.0,2022-04-07,7:10:00,Ewallet,7.0,0.48,24.0,Thursday,April,2022,Morning
1948,WALM062,Galveston,Fashion accessories,68.0,2.0,2020-09-20,9:54:00,Ewallet,8.0,0.33,136.0,Sunday,September,2020,Morning
1949,WALM013,Irving,Home and lifestyle,22.0,1.0,2023-12-28,7:30:00,Ewallet,6.0,0.48,22.0,Thursday,December,2023,Morning
1950,WALM012,Garland,Fashion accessories,40.0,2.0,2022-10-12,19:03:00,Ewallet,4.0,0.48,80.0,Wednesday,October,2022,Evening
1951,WALM006,El Paso,Home and lifestyle,44.0,3.0,2021-03-24,17:40:00,Ewallet,4.0,0.48,132.0,Wednesday,March,2021,Evening
1952,WALM001,Houston,Fashion accessories,38.0,3.0,2020-05-06,13:23:00,Ewallet,4.0,0.36,114.0,Wednesday,May,2020,Afternoon
1953,WALM083,Farmers Branch,Home and lifestyle,78.0,1.0,2020-07-30,13:18:00,Ewallet,7.0,0.33,78.0,Thursday,July,2020,Afternoon
1954,WALM015,Grand Prairie,Fashion accessories,75.0,2.0,2023-05-23,7:06:00,Ewallet,7.0,0.48,150.0,Tuesday,May,2023,Morning
1955,WALM010,Laredo,Home and lifestyle,55.0,1.0,2021-09-24,19:01:00,Ewallet,6.0,0.48,55.0,Friday,September,2021,Evening
1956,WALM069,Rockwall,Fashion accessories,42.0,2.0,2020-01-02,15:05:00,Ewallet,6.0,0.33,84.0,Thursday,January,2020,Afternoon
1957,WALM063,Georgetown,Home and lifestyle,22.0,3.0,2022-07-20,10:36:00,Ewallet,9.0,0.33,66.0,Wednesday,July,2022,Morning
1958,WALM045,Missouri City,Fashion accessories,35.0,3.0,2023-04-20,11:57:00,Credit card,4.0,0.48,105.0,Thursday,April,2023,Morning
1959,WALM002,Dallas,Home and lifestyle,58.0,2.0,2023-08-17,16:12:00,Ewallet,9.0,0.36,116.0,Thursday,August,2023,Afternoon
1960,WALM053,Conroe,Fashion accessories,66.0,3.0,2021-08-29,12:29:00,Ewallet,6.0,0.57,198.0,Sunday,August,2021,Afternoon
1961,WALM017,McKinney,Home and lifestyle,66.0,3.0,2023-11-05,20:46:00,Ewallet,6.0,0.48,198.0,Sunday,November,2023,Evening
1962,WALM008,Corpus Christi,Fashion accessories,43.0,1.0,2023-12-11,10:50:00,Ewallet,8.0,0.48,43.0,Monday,December,2023,Morning
1963,WALM026,Denton,Home and lifestyle,53.0,2.0,2023-08-14,6:47:00,Ewallet,9.0,0.48,106.0,Monday,August,2023,Morning
1964,WALM080,Nacogdoches,Fashion accessories,47.0,3.0,2021-09-18,22:33:00,Ewallet,5.0,0.33,141.0,Saturday,September,2021,Evening
1965,WALM012,Garland,Home and lifestyle,78.0,1.0,2022-12-18,6:45:00,Ewallet,7.0,0.48,78.0,Sunday,December,2022,Morning
1966,WALM043,Baytown,Fashion accessories,34.0,2.0,2020-05-23,12:21:00,Ewallet,6.0,0.48,68.0,Saturday,May,2020,Afternoon
1967,WALM002,Dallas,Home and lifestyle,45.0,3.0,2021-08-05,20:25:00,Ewallet,9.0,0.36,135.0,Thursday,August,2021,Evening
1968,WALM063,Georgetown,Fashion accessories,41.0,1.0,2022-10-25,6:26:00,Ewallet,4.0,0.33,41.0,Tuesday,October,2022,Morning
1969,WALM042,Bryan,Home and lifestyle,58.0,1.0,2023-02-23,12:28:00,Ewallet,6.0,0.48,58.0,Thursday,February,2023,Afternoon
1970,WALM052,Mansfield,Fashion accessories,75.0,3.0,2023-07-25,9:12:00,Ewallet,5.0,0.57,225.0,Tuesday,July,2023,Morning
1971,WALM096,Eagle Pass,Home and lifestyle,66.0,1.0,2020-10-06,19:30:00,Ewallet,7.0,0.33,66.0,Tuesday,October,2020,Evening
1972,WALM069,Rockwall,Fashion accessories,62.0,3.0,2021-06-15,19:15:00,Ewallet,4.0,0.33,186.0,Tuesday,June,2021,Evening
1973,WALM066,Grapevine,Home and lifestyle,80.0,1.0,2020-10-24,7:27:00,Ewallet,6.0,0.33,80.0,Saturday,October,2020,Morning
1974,WALM043,Baytown,Fashion accessories,58.0,1.0,2020-05-26,9:50:00,Ewallet,7.0,0.48,58.0,Tuesday,May,2020,Morning
1975,WALM027,Abilene,Home and lifestyle,52.0,3.0,2023-12-01,21:41:00,Ewallet,6.0,0.48,156.0,Friday,December,2023,Evening
1976,WALM080,Nacogdoches,Fashion accessories,44.0,2.0,2022-11-30,18:29:00,Ewallet,8.0,0.33,88.0,Wednesday,November,2022,Evening
1977,WALM078,Del Rio,Home and lifestyle,70.0,1.0,2020-12-25,14:54:00,Ewallet,4.0,0.33,70.0,Friday,December,2020,Afternoon
1978,WALM018,Frisco,Fashion accessories,31.0,2.0,2023-04-30,22:17:00,Ewallet,7.0,0.48,62.0,Sunday,April,2023,Evening
1979,WALM060,DeSoto,Home and lifestyle,46.0,2.0,2020-02-08,12:25:00,Ewallet,5.0,0.33,92.0,Saturday,February,2020,Afternoon
1980,WALM077,Coppell,Fashion accessories,15.0,3.0,2020-09-15,9:50:00,Ewallet,6.0,0.33,45.0,Tuesday,September,2020,Morning
1981,WALM005,Fort Worth,Home and lifestyle,50.0,1.0,2020-03-04,17:18:00,Ewallet,7.0,0.48,50.0,Wednesday,March,2020,Evening
1982,WALM026,Denton,Fashion accessories,52.0,3.0,2023-05-02,19:45:00,Ewallet,8.0,0.48,156.0,Tuesday,May,2023,Evening
1983,WALM016,Brownsville,Home and lifestyle,26.0,2.0,2020-10-13,16:43:00,Ewallet,4.0,0.48,52.0,Tuesday,October,2020,Afternoon
1984,WALM067,Haltom City,Fashion accessories,80.0,1.0,2021-12-01,10:09:00,Ewallet,8.0,0.33,80.0,Wednesday,December,2021,Morning
1985,WALM049,North Richland Hills,Home and lifestyle,58.0,1.0,2023-05-10,14:47:00,Ewallet,4.0,0.48,58.0,Wednesday,May,2023,Afternoon
1986,WALM088,Cleburne,Fashion accessories,83.0,3.0,2023-05-18,8:38:00,Ewallet,6.0,0.33,249.0,Thursday,May,2023,Morning
1987,WALM098,Mineral Wells,Home and lifestyle,52.0,1.0,2023-10-29,20:15:00,Ewallet,8.0,0.18,52.0,Sunday,October,2023,Evening
1988,WALM016,Brownsville,Fashion accessories,64.0,1.0,2020-08-25,13:05:00,Ewallet,7.0,0.48,64.0,Tuesday,August,2020,Afternoon
1989,WALM088,Cleburne,Home and lifestyle,55.0,1.0,2023-05-26,14:54:00,Ewallet,8.0,0.33,55.0,Friday,May,2023,Afternoon
1990,WALM033,Pearland,Fashion accessories,29.0,2.0,2021-02-28,9:22:00,Ewallet,9.0,0.48,58.0,Sunday,February,2021,Morning
1991,WALM036,Allen,Home and lifestyle,66.0,3.0,2023-06-30,19:17:00,Ewallet,8.0,0.48,198.0,Friday,June,2023,Evening
1992,WALM067,Haltom City,Fashion accessories,20.0,2.0,2020-08-03,20:38:00,Ewallet,7.0,0.33,40.0,Monday,August,2020,Evening
1993,WALM015,Grand Prairie,Home and lifestyle,41.0,3.0,2020-04-03,14:03:00,Ewallet,7.0,0.48,123.0,Friday,April,2020,Afternoon
1994,WALM044,Pharr,Fashion accessories,19.0,1.0,2022-01-10,6:19:00,Ewallet,6.0,0.48,19.0,Monday,January,2022,Morning
1995,WALM004,Austin,Home and lifestyle,52.0,2.0,2022-06-20,7:34:00,Ewallet,9.0,0.48,104.0,Monday,June,2022,Morning
1996,WALM037,League City,Fashion accessories,38.0,3.0,2020-01-24,7:33:00,Ewallet,5.0,0.48,114.0,Friday,January,2020,Morning
1997,WALM070,Hurst,Home and lifestyle,65.0,3.0,2021-04-17,8:09:00,Ewallet,8.0,0.33,195.0,Saturday,April,2021,Morning
1998,WALM016,Brownsville,Fashion accessories,36.0,1.0,2020-08-14,16:02:00,Ewallet,7.0,0.48,36.0,Friday,August,2020,Afternoon
1999,WALM002,Dallas,Home and lifestyle,82.0,3.0,2023-12-17,9:24:00,Ewallet,4.0,0.36,246.0,Sunday,December,2023,Morning
2000,WALM004,Austin,Fashion accessories,75.0,1.0,2021-08-07,12:03:00,Ewallet,9.0,0.48,75.0,Saturday,August,2021,Afternoon
2001,WALM011,Lubbock,Home and lifestyle,41.0,1.0,2020-03-16,16:06:00,Ewallet,7.0,0.48,41.0,Monday,March,2020,Afternoon
2002,WALM095,Big Spring,Fashion accessories,31.0,2.0,2022-12-23,6:47:00,Ewallet,8.0,0.33,62.0,Friday,December,2022,Morning
2003,WALM066,Grapevine,Home and lifestyle,62.0,3.0,2023-07-24,22:29:00,Ewallet,6.0,0.33,186.0,Monday,July,2023,Evening
2004,WALM005,Fort Worth,Fashion accessories,26.0,2.0,2020-11-02,14:51:00,Ewallet,5.0,0.48,52.0,Monday,November,2020,Afternoon
2005,WALM053,Conroe,Home and lifestyle,39.0,1.0,2022-10-24,18:21:00,Ewallet,7.0,0.57,39.0,Monday,October,2022,Evening
2006,WALM094,Alamo,Fashion accessories,44.0,3.0,2020-03-03,8:50:00,Ewallet,8.0,0.33,132.0,Tuesday,March,2020,Morning
2007,WALM034,College Station,Home and lifestyle,61.0,1.0,2022-07-08,10:27:00,Ewallet,9.0,0.48,61.0,Friday,July,2022,Morning
2008,WALM093,Angleton,Fashion accessories,37.0,1.0,2020-02-20,7:35:00,Ewallet,7.0,0.33,37.0,Thursday,February,2020,Morning
2009,WALM008,Corpus Christi,Home and lifestyle,65.0,2.0,2023-01-24,21:45:00,Ewallet,7.0,0.48,130.0,Tuesday,January,2023,Evening
2010,WALM011,Lubbock,Fashion accessories,17.0,2.0,2022-10-21,15:23:00,Ewallet,8.0,0.48,34.0,Friday,October,2022,Afternoon
2011,WALM053,Conroe,Home and lifestyle,71.0,2.0,2022-01-03,21:53:00,Ewallet,6.0,0.57,142.0,Monday,January,2022,Evening
2012,WALM088,Cleburne,Fashion accessories,84.0,2.0,2023-10-04,21:21:00,Ewallet,6.0,0.33,168.0,Wednesday,October,2023,Evening
2013,WALM024,Carrollton,Home and lifestyle,80.0,3.0,2021-09-16,19:10:00,Ewallet,7.0,0.48,240.0,Thursday,September,2021,Evening
2014,WALM041,Mission,Fashion accessories,58.0,1.0,2022-02-01,6:47:00,Ewallet,9.0,0.48,58.0,Tuesday,February,2022,Morning
2015,WALM006,El Paso,Home and lifestyle,30.0,2.0,2020-04-02,17:20:00,Ewallet,7.0,0.48,60.0,Thursday,April,2020,Evening
2016,WALM036,Allen,Fashion accessories,58.0,3.0,2023-12-03,18:24:00,Ewallet,4.0,0.48,174.0,Sunday,December,2023,Evening
2017,WALM030,Richardson,Home and lifestyle,19.0,3.0,2021-03-01,17:52:00,Ewallet,7.0,0.48,57.0,Monday,March,2021,Evening
2018,WALM090,Brownwood,Fashion accessories,66.0,2.0,2021-09-08,20:18:00,Ewallet,9.0,0.33,132.0,Wednesday,September,2021,Evening
2019,WALM031,Lewisville,Home and lifestyle,41.0,1.0,2021-07-06,11:42:00,Ewallet,7.0,0.48,41.0,Tuesday,July,2021,Morning
2020,WALM018,Frisco,Fashion accessories,18.0,2.0,2021-01-24,22:01:00,Ewallet,4.0,0.48,36.0,Sunday,January,2021,Evening
2021,WALM043,Baytown,Home and lifestyle,46.0,3.0,2021-01-20,22:16:00,Ewallet,7.0,0.48,138.0,Wednesday,January,2021,Evening
2022,WALM079,La Porte,Fashion accessories,64.0,1.0,2023-11-27,16:43:00,Ewallet,9.0,0.33,64.0,Monday,November,2023,Afternoon
2023,WALM064,Bedford,Home and lifestyle,34.0,2.0,2020-08-05,7:46:00,Ewallet,9.0,0.33,68.0,Wednesday,August,2020,Morning
2024,WALM040,Edinburg,Fashion accessories,77.0,3.0,2023-05-16,20:30:00,Ewallet,9.0,0.48,231.0,Tuesday,May,2023,Evening
2025,WALM011,Lubbock,Home and lifestyle,17.0,2.0,2020-05-22,9:08:00,Ewallet,8.0,0.48,34.0,Friday,May,2020,Morning
2026,WALM098,Mineral Wells,Fashion accessories,49.0,2.0,2021-04-17,16:51:00,Ewallet,6.0,0.18,98.0,Saturday,April,2021,Afternoon
2027,WALM097,Alice,Home and lifestyle,85.0,2.0,2021-04-24,16:30:00,Ewallet,4.0,0.18,170.0,Saturday,April,2021,Afternoon
2028,WALM071,Lufkin,Fashion accessories,36.0,3.0,2023-07-09,11:20:00,Ewallet,6.0,0.33,108.0,Sunday,July,2023,Morning
2029,WALM063,Georgetown,Home and lifestyle,84.0,2.0,2023-08-10,15:26:00,Ewallet,5.0,0.33,168.0,Thursday,August,2023,Afternoon
2030,WALM014,Amarillo,Fashion accessories,51.0,1.0,2021-04-27,10:44:00,Ewallet,7.0,0.48,51.0,Tuesday,April,2021,Morning
2031,WALM040,Edinburg,Home and lifestyle,52.0,2.0,2023-06-02,6:54:00,Ewallet,9.0,0.48,104.0,Friday,June,2023,Morning
2032,WALM078,Del Rio,Fashion accessories,48.0,2.0,2022-04-15,13:34:00,Ewallet,9.0,0.33,96.0,Friday,April,2022,Afternoon
2033,WALM100,Canyon,Home and lifestyle,50.0,2.0,2021-12-10,20:36:00,Ewallet,6.0,0.18,100.0,Friday,December,2021,Evening
2034,WALM090,Brownwood,Fashion accessories,51.0,1.0,2022-01-05,21:08:00,Ewallet,4.0,0.33,51.0,Wednesday,January,2022,Evening
2035,WALM007,Arlington,Home and lifestyle,15.0,1.0,2020-11-01,6:09:00,Ewallet,7.0,0.48,15.0,Sunday,November,2020,Morning
2036,WALM077,Coppell,Fashion accessories,52.0,3.0,2023-02-18,21:18:00,Ewallet,7.0,0.33,156.0,Saturday,February,2023,Evening
2037,WALM078,Del Rio,Home and lifestyle,49.0,3.0,2022-06-30,9:31:00,Ewallet,6.0,0.33,147.0,Thursday,June,2022,Morning
2038,WALM021,McAllen,Fashion accessories,72.0,2.0,2023-10-24,15:20:00,Ewallet,4.0,0.48,144.0,Tuesday,October,2023,Afternoon
2039,WALM020,Killeen,Home and lifestyle,82.0,2.0,2021-08-31,16:56:00,Ewallet,7.0,0.48,164.0,Tuesday,August,2021,Afternoon
2040,WALM063,Georgetown,Fashion accessories,74.0,2.0,2023-09-22,6:30:00,Ewallet,4.0,0.33,148.0,Friday,September,2023,Morning
2041,WALM047,Flower Mound,Home and lifestyle,25.0,2.0,2021-05-22,13:59:00,Ewallet,6.0,0.48,50.0,Saturday,May,2021,Afternoon
2042,WALM036,Allen,Fashion accessories,77.0,2.0,2020-07-13,13:04:00,Ewallet,5.0,0.48,154.0,Monday,July,2020,Afternoon
2043,WALM080,Nacogdoches,Home and lifestyle,73.0,3.0,2020-05-01,15:12:00,Ewallet,7.0,0.33,219.0,Friday,May,2020,Afternoon
2044,WALM004,Austin,Fashion accessories,85.0,1.0,2021-07-11,13:08:00,Ewallet,6.0,0.48,85.0,Sunday,July,2021,Afternoon
2045,WALM014,Amarillo,Home and lifestyle,79.0,3.0,2023-12-24,7:34:00,Ewallet,9.0,0.48,237.0,Sunday,December,2023,Morning
2046,WALM072,Lancaster,Fashion accessories,66.0,3.0,2023-10-24,21:59:00,Ewallet,7.0,0.33,198.0,Tuesday,October,2023,Evening
2047,WALM011,Lubbock,Home and lifestyle,18.0,1.0,2022-06-26,17:34:00,Ewallet,9.0,0.48,18.0,Sunday,June,2022,Evening
2048,WALM018,Frisco,Fashion accessories,40.0,2.0,2021-07-28,19:08:00,Ewallet,4.0,0.48,80.0,Wednesday,July,2021,Evening
2049,WALM097,Alice,Home and lifestyle,74.0,3.0,2020-10-21,18:44:00,Ewallet,9.0,0.18,222.0,Wednesday,October,2020,Evening
2050,WALM085,Kerrville,Fashion accessories,58.0,1.0,2021-01-22,13:58:00,Ewallet,7.0,0.33,58.0,Friday,January,2021,Afternoon
2051,WALM093,Angleton,Home and lifestyle,53.0,2.0,2022-07-23,14:33:00,Ewallet,5.0,0.33,106.0,Saturday,July,2022,Afternoon
2052,WALM057,Euless,Fashion accessories,15.0,3.0,2023-09-03,9:28:00,Ewallet,7.0,0.33,45.0,Sunday,September,2023,Morning
2053,WALM090,Brownwood,Home and lifestyle,42.0,3.0,2022-08-04,16:10:00,Ewallet,7.0,0.33,126.0,Thursday,August,2022,Afternoon
2054,WALM064,Bedford,Fashion accessories,46.0,1.0,2022-03-04,7:29:00,Ewallet,8.0,0.33,46.0,Friday,March,2022,Morning
2055,WALM033,Pearland,Home and lifestyle,22.0,3.0,2022-06-14,6:34:00,Ewallet,8.0,0.48,66.0,Tuesday,June,2022,Morning
2056,WALM011,Lubbock,Fashion accessories,38.0,2.0,2022-10-25,12:17:00,Ewallet,7.0,0.48,76.0,Tuesday,October,2022,Afternoon
2057,WALM026,Denton,Home and lifestyle,59.0,2.0,2022-06-19,7:00:00,Ewallet,4.0,0.48,118.0,Sunday,June,2022,Morning
2058,WALM079,La Porte,Fashion accessories,83.0,3.0,2021-12-01,13:02:00,Ewallet,9.0,0.33,249.0,Wednesday,December,2021,Afternoon
2059,WALM009,Plano,Home and lifestyle,19.0,3.0,2021-11-27,13:50:00,Ewallet,8.0,0.48,57.0,Saturday,November,2021,Afternoon
2060,WALM081,Friendswood,Fashion accessories,77.0,3.0,2020-07-24,21:13:00,Ewallet,5.0,0.33,231.0,Friday,July,2020,Evening
2061,WALM040,Edinburg,Home and lifestyle,49.0,1.0,2022-10-22,7:44:00,Ewallet,6.0,0.48,49.0,Saturday,October,2022,Morning
2062,WALM012,Garland,Fashion accessories,47.0,2.0,2021-02-25,14:36:00,Ewallet,8.0,0.48,94.0,Thursday,February,2021,Afternoon
2063,WALM068,Burleson,Home and lifestyle,58.0,3.0,2023-04-04,12:52:00,Ewallet,8.0,0.33,174.0,Tuesday,April,2023,Afternoon
2064,WALM013,Irving,Fashion accessories,28.0,1.0,2021-08-17,15:52:00,Ewallet,7.0,0.48,28.0,Tuesday,August,2021,Afternoon
2065,WALM014,Amarillo,Home and lifestyle,28.0,3.0,2020-04-15,11:26:00,Ewallet,9.0,0.48,84.0,Wednesday,April,2020,Morning
2066,WALM049,North Richland Hills,Fashion accessories,43.0,2.0,2023-10-26,21:35:00,Ewallet,5.0,0.48,86.0,Thursday,October,2023,Evening
2067,WALM057,Euless,Home and lifestyle,70.0,1.0,2021-10-02,22:58:00,Ewallet,7.0,0.33,70.0,Saturday,October,2021,Evening
2068,WALM041,Mission,Fashion accessories,48.0,3.0,2022-02-06,14:29:00,Ewallet,8.0,0.48,144.0,Sunday,February,2022,Afternoon
2069,WALM037,League City,Home and lifestyle,84.0,2.0,2021-09-19,12:53:00,Ewallet,7.0,0.48,168.0,Sunday,September,2021,Afternoon
2070,WALM077,Coppell,Fashion accessories,80.0,3.0,2021-11-25,6:59:00,Ewallet,6.0,0.33,240.0,Thursday,November,2021,Morning
2071,WALM040,Edinburg,Home and lifestyle,78.0,2.0,2023-01-14,13:25:00,Ewallet,5.0,0.48,156.0,Saturday,January,2023,Afternoon
2072,WALM034,College Station,Fashion accessories,25.0,2.0,2023-07-15,19:52:00,Ewallet,8.0,0.48,50.0,Saturday,July,2023,Evening
2073,WALM072,Lancaster,Home and lifestyle,30.0,3.0,2021-01-18,16:37:00,Ewallet,8.0,0.33,90.0,Monday,January,2021,Afternoon
2074,WALM062,Galveston,Fashion accessories,62.0,2.0,2020-09-19,15:02:00,Ewallet,8.0,0.33,124.0,Saturday,September,2020,Afternoon
2075,WALM010,Laredo,Home and lifestyle,81.0,2.0,2022-06-15,17:54:00,Ewallet,6.0,0.48,162.0,Wednesday,June,2022,Evening
2076,WALM083,Farmers Branch,Fashion accessories,42.0,2.0,2022-11-15,15:58:00,Ewallet,9.0,0.33,84.0,Tuesday,November,2022,Afternoon
2077,WALM002,Dallas,Home and lifestyle,54.0,1.0,2022-04-06,17:28:00,Ewallet,8.0,0.36,54.0,Wednesday,April,2022,Evening
2078,WALM058,Port Arthur,Fashion accessories,44.0,1.0,2023-09-18,22:50:00,Ewallet,8.0,0.33,44.0,Monday,September,2023,Evening
2079,WALM023,Midland,Home and lifestyle,29.0,1.0,2023-01-30,12:18:00,Ewallet,9.0,0.48,29.0,Monday,January,2023,Afternoon
2080,WALM041,Mission,Fashion accessories,82.0,2.0,2022-06-17,18:29:00,Ewallet,4.0,0.48,164.0,Friday,June,2022,Evening
2081,WALM090,Brownwood,Home and lifestyle,33.0,2.0,2021-12-07,19:29:00,Ewallet,6.0,0.33,66.0,Tuesday,December,2021,Evening
2082,WALM076,Huntsville,Fashion accessories,15.0,3.0,2020-04-06,17:28:00,Ewallet,5.0,0.33,45.0,Monday,April,2020,Evening
2083,WALM040,Edinburg,Home and lifestyle,70.0,3.0,2023-10-24,18:50:00,Ewallet,6.0,0.48,210.0,Tuesday,October,2023,Evening
2084,WALM042,Bryan,Fashion accessories,18.0,3.0,2020-12-29,22:18:00,Ewallet,6.0,0.48,54.0,Tuesday,December,2020,Evening
2085,WALM059,Pflugerville,Home and lifestyle,33.0,1.0,2021-08-23,14:06:00,Ewallet,5.0,0.33,33.0,Monday,August,2021,Afternoon
2086,WALM030,Richardson,Fashion accessories,25.0,2.0,2020-06-03,15:47:00,Ewallet,6.0,0.48,50.0,Wednesday,June,2020,Afternoon
2087,WALM071,Lufkin,Home and lifestyle,78.0,1.0,2023-06-23,14:29:00,Ewallet,7.0,0.33,78.0,Friday,June,2023,Afternoon
2088,WALM069,Rockwall,Fashion accessories,69.0,2.0,2021-12-27,17:38:00,Ewallet,6.0,0.33,138.0,Monday,December,2021,Evening
